,count
expedio,1
optime,1
uappa,1
ecquisnam,1
expendo,1
uerpa,1
farcio,1
opprobrium,1
superfluens,1
perambulo,1
albulus,1
occidens,1
diffututus,1
ducenties,1
trecentiens,1
liberalitas,1
expatro,1
lancino,1
aurifer,1
foueo,1
patrimonium,1
socer,1
unanimis,1
misereo,1
amiculus,1
quid,1
tute,1
inique,1
induco,1
quasi,1
retraho,1
nebula,1
postmodo,1
liqueo,1
stagnum,1
solutus,1
repono,1
peregrinus,1
lar,1
meridio,1
adiuuo,1
foras,1
domi,1
nouem,1
continuus,1
fututio,1
statim,1
prandeo,1
pertundo,1
balnearius,1
exsilium,1
rapina,1
uendito,1
oliua,1
puerperus,1
menstruum,1
metior,1
frux,1
papyrus,1
cogitatio,1
millies,1
reuoco,1
inicio,1
depereo,1
uibro,1
electissimus,1
tardipes,1
infelix,1
ustulo,1
lignum,1
iocose,1
aperto,1
harundinosus,1
infacetia,1
pilleatus,1
pila,1
confutuo,1
continenter,1
sessor,1
sopio,1
scriba,1
consido,1
quidem,1
semitarius,1
moechus,1
praeter,1
capillatus,1
cuniculosus,1
barba,1
urina,1
hercule,1
solor,1
subsellium,1
orator,1
ubicumque,1
arbitro,1
moneo,1
dentatus,1
lauo,1
russus,1
praedico,1
lotos,1
aduocatus,1
peruenio,1
uulgus,1
defututus,1
posco,1
turpiculus,1
propinquus,1
medicus,1
conuoco,1
imaginosus,1
quotquot,1
pugillaris,1
incedo,1
mimice,1
moleste,1
catulus,1
circumsisto,1
lupanar,1
conclamatus,1
probus,1
comparo,1
insapiens,1
fundus,1
autumo,1
pignus,1
suburbanus,1
uilla,1
conuiua,1
oratio,1
petitor,1
pestilentia,1
quasso,1
recuro,1
urtica,1
reficio,1
grates,1
nefarius,1
caesium,1
ebrius,1
auspicium,1
auspicatus,1
egelidus,1
tepor,1
aequinoctialis,1
silesco,1
uber,1
uolemus,1
praetrepidans,1
aueo,1
uagor,1
uigesco,1
ualete,1
diuersus,1
uarie,1
reporto,1
scabies,1
uerpus,1
conuiuium,1
triuium,1
uocatio,1
seges,1
osculatio,1
gratia,1
patronus,1
cibus,1
semimortuus,1
perspicio,1
audax,1
oro,1
despuo,1
reposco,1
uehemens,1
supero,1
aduersus,1
torpeo,1
demano,1
tintino,1
exsulto,1
gestio,1
sella,1
curulis,1
struma,1
consulatus,1
peiero,1
crimen,1
salaputium,1
disertus,1
oppidum,1
semilautus,1
peditum,1
displiceo,1
recoquo,1
demonstro,1
minor,1
ambulatio,1
femella,1
amice,1
prehendo,1
serenus,1
flagito,1
audacter,1
committo,1
lacteolus,1
loquela,1
palatum,1
particeps,1
pupulus,1
truso,1
protelo,1
rigidus,1
macula,1
impressus,1
resideo,1
eluo,1
morbosus,1
eruditulus,1
riualis,1
socius,1
quadriuium,1
angiportum,1
glubo,1
custos,1
uolatus,1
biga,1
uolatilis,1
peredo,1
quaerito,1
fello,1
sepulcretum,1
deuoluo,1
prosequor,1
panis,1
semirasus,1
ustor,1
latrans,1
inguen,1
procreo,1
supplex,1
contemptus,1
cultor,1
oleo,1
amaracus,1
soccus,1
hilaris,1
tinnulus,1
humus,1
iudex,1
enitor,1
ramulus,1
ludicrum,1
roscidus,1
nutrio,1
umor,1
specus,1
nympha,1
irrigo,1
frigero,1
reuincio,1
hedera,1
erro,1
item,1
coniugator,1
inuoco,1
zonula,1
capto,1
comprobo,1
stirps,1
praeses,1
claustrum,1
tardo,1
pudor,1
hortulus,1
hyacinthinus,1
probrus,1
secubo,1
assero,1
procax,1
iocatio,1
sordeo,1
uilica,1
hodie,1
heri,1
cinerarius,1
tondeo,1
unguentatus,1
glaber,1
aliunde,1
anilitas,1
transfero,1
omen,1
rasilis,1
subeo,1
intus,1
accubo,1
torus,1
immineo,1
penite,1
bracchiolum,1
praetextatus,1
floridulus,1
parthenice,1
papauer,1
caeles,1
abscondo,1
subduco,1
numero,1
liberi,1
indidem,1
ingenero,1
torquatus,1
paruulus,1
porrigo,1
similis,1
facile,1
inscius,1
noscito,1
pudicitia,1
approbo,1
claudo,1
ostium,1
iuuenta,1
surgo,1
perniciter,1
secum,1
memorabilis,1
uictoria,1
saltem,1
conuerto,1
despondeo,1
effero,1
uigilo,1
custodia,1
fur,1
reuertor,1
comprehendo,1
innuptus,1
tacita,1
saeptum,1
secerno,1
hortus,1
mulceo,1
defloresco,1
polluo,1
uitis,1
extollo,1
mitis,1
deflecto,1
radix,1
ulmus,1
coniunctus,1
senesco,1
maturus,1
pugna,1
dos,1
marius,1
maculo,1
initium,1
adorior,1
tremebundus,1
exsul,1
secta,1
exsequor,1
hilaro,1
mora,1
reboo,1
tibicen,1
calamus,1
hederiger,1
ululatus,1
agito,1
suesco,1
celero,1
tripudium,1
ululo,1
remugio,1
recrepo,1
chorus,1
anhelo,1
comito,1
iuuenca,1
uito,1
properipes,1
lassulus,1
piger,1
labo,1
sopor,1
radior,1
lustro,1
aether,1
uegetus,1
sonipes,1
recolo,1
ubique,1
lacrimo,1
miseriter,1
creatrix,1
genetrix,1
erifuga,1
gelidus,1
stabulum,1
latibulum,1
ubinam,1
positus,1
reor,1
pupula,1
remotus,1
palaestra,1
stadium,1
queror,1
obeo,1
adulescens,1
ephebus,1
gymnasium,1
oleum,1
orior,1
cubiculum,1
ministra,1
algidus,1
amicio,1
siluicultrix,1
aper,1
nemoriuagus,1
nuntia,1
resoluo,1
ictus,1
libere,1
cauda,1
uerber,1
mugio,1
fremitus,1
retono,1
rutilus,1
torosus,1
ceruix,1
iuba,1
religo,1
adhortor,1
fremo,1
refringo,1
uirgultum,1
umidus,1
albico,1
marmor,1
demens,1
spatium,1
prognatus,1
auratus,1
decurro,1
uerro,1
abiegnus,1
diuum,1
currus,1
rudis,1
proscindo,1
remigium,1
spuma,1
incanesco,1
emergo,1
aequoreus,1
marinus,1
tenus,1
exsto,1
humanus,1
despicio,1
iugo,1
compello,1
neptis,1
amplector,1
orbis,1
finio,1
conuentus,1
oppleo,1
declaro,1
coeo,1
mollesco,1
humilis,1
uinea,1
rastrum,1
glaeba,1
conuello,1
uomer,1
falx,1
attenuo,1
frondator,1
squalidus,1
recedo,1
regia,1
splendeo,1
argentum,1
ebur,1
solium,1
colluceo,1
poculum,1
regalis,1
gaza,1
genialis,1
polio,1
tingo,1
conchylium,1
purpura,1
fucus,1
ars,1
fluentisonus,1
necdum,1
saxeus,1
effigies,1
contego,1
strophium,1
lactens,1
uincio,1
delabor,1
alludo,1
fluito,1
uicis,1
spinosus,1
sero,1
iniustus,1
exsoluo,1
eligo,1
angustus,1
uexo,1
praecingo,1
distinctus,1
uernus,1
color,1
flagrantia,1
declino,1
concipio,1
funditus,1
exardeo,1
misere,1
exagito,1
frondosus,1
incendo,1
suspiro,1
langueo,1
quanto,1
fulgor,1
expallesco,1
quercus,1
coniger,1
sudo,1
cortex,1
contorqueo,1
eruo,1
exturbo,1
domito,1
uanus,1
iactans,1
errabundus,1
rego,1
labyrintheus,1
flexus,1
egredior,1
frustror,1
inobseruabilis,1
digressus,1
commemoro,1
filia,1
consanguineus,1
deperdo,1
praeopto,1
spumosus,1
deuincio,1
conscendo,1
aduerto,1
tegmen,1
sura,1
frigidulus,1
udus,1
singultus,1
aueho,1
clementia,1
praesto,1
miseresco,1
blandus,1
praegestio,1
apiscor,1
parco,1
satio,1
medium,1
germanus,1
dilacero,1
tumulo,1
quisnam,1
conceptus,1
exspuo,1
praeceptum,1
attamen,1
famulor,1
consterno,1
conqueror,1
appareo,1
insulto,1
omnipotens,1
dirus,1
stipendium,1
nauita,1
funis,1
celo,1
forma,1
discerno,1
consolo,1
