,count
permaneo,5
polluo,5
iudicatus,5
infamis,5
porta,5
decido,5
abstinentia,5
ludo,5
stultitia,5
modestus,5
propitius,5
frequens,5
reuoluo,5
expositio,5
horrendus,5
tarde,5
damnatio,5
interficio,5
hostilis,5
possideo,5
primum,5
arcessitus,5
omnino,5
nauigatio,5
assideo,5
irrumpo,5
otiosus,5
fletus,5
coeo,5
satio,5
tribunus,5
colludo,5
effusus,5
diffundo,5
pondus,5
secreto,5
terror,5
expertus,5
littera,5
mirus,5
prorsus,5
repleo,5
magister,5
exhibeo,5
uerto,5
euerto,5
gargonius,5
concido,5
admoneo,5
obsideo,5
intercipio,5
derigo,5
abscido,5
tango,5
praedo,5
deleo,5
facultas,5
fauor,5
libellus,5
contumacia,5
frugalitas,5
origo,5
saeuus,5
madeo,5
crassus,5
inuideo,5
trucido,5
pestifer,5
interdiu,5
aes,5
nobilitas,5
inhumanus,5
tueor,5
insisto,5
sodalis,5
contemptus,5
intempestiuus,5
cor,5
experimentum,5
immotus,5
hinc,5
custodia,5
moratus,5
muliercula,5
sanitas,5
augustus,5
festino,5
fecunditas,5
explico,5
tyrannicus,5
dica,5
discipulus,5
nefarius,5
ebrietas,5
uicinia,5
elogium,5
plerumque,5
quanto,5
uigeo,5
infinitus,5
euenio,5
perturbatio,5
consolo,5
confirmo,5
minuo,5
abstraho,5
pudeo,5
dirus,5
extorqueo,5
aduerto,5
perficio,5
subsido,5
decretum,5
recido,5
candidatus,5
chirographum,5
pax,5
figuro,5
euentus,5
procella,5
triumuir,5
flecto,5
perses,5
ueneficus,5
fatuus,5
lumen,5
monumentum,5
gloriosus,5
extimesco,5
comitatus,5
propior,5
commilito,5
ignominia,5
reliquiae,5
intolerabilis,5
uindex,5
funus,5
demos,5
graece,5
uapulo,5
caesum,5
labienus,5
officina,5
infantia,5
pictor,5
spartum,5
luna,5
notitia,4
sufficio,4
uelox,4
iuuenilis,4
tero,4
apprehendo,4
dicto,4
compareo,4
praecipuus,4
facundia,4
oppono,4
deterius,4
torpeo,4
celeber,4
praetextatus,4
potus,4
celebro,4
indulgeo,4
intermitto,4
blandior,4
exsulto,4
utcumque,4
adiuuo,4
edisco,4
circumfundo,4
plebs,4
hortensius,4
recognosco,4
erus,4
impedio,4
effectus,4
misereo,4
addo,4
instabilis,4
hospes,4
huc,4
percipio,4
liqueo,4
acerbus,4
interdico,4
frequenter,4
leuo,4
arbiter,4
prooemium,4
inscribo,4
captura,4
audacia,4
praecedo,4
auerto,4
sortior,4
credibilis,4
remoueo,4
stupro,4
illudo,4
inuiolatus,4
ambitiosus,4
feritas,4
pacta,4
impurus,4
resisto,4
prauus,4
puellaris,4
attollo,4
ops,4
praetorium,4
impunitus,4
detrimentum,4
decet,4
exstruo,4
secundum,4
portendo,4
transcurro,4
contumeliose,4
defungor,4
publicum,4
prosequor,4
desertor,4
frustra,4
flagitium,4
obiectum,4
dama,4
questus,4
pulchre,4
etsi,4
aperto,4
deploro,4
uociferatio,4
supplex,4
contumeliosus,4
inultus,4
coniecturalis,4
nurus,4
regno,4
euerro,4
impotens,4
adigo,4
gestus,4
inepte,4
uilla,4
patera,4
nimium,4
publice,4
depositum,4
conficio,4
immobilis,4
sumptus,4
admiror,4
syllaba,4
aduocatio,4
lassus,4
cicatrix,4
curia,4
praetexo,4
firmus,4
aditus,4
praesidium,4
obseruo,4
omitto,4
cupidus,4
reseruo,4
ueteranus,4
moto,4
attero,4
separo,4
abicio,4
subsisto,4
circumfluo,4
auidus,4
laudator,4
portus,4
libertinus,4
exspectatio,4
immerito,4
incedo,4
praeterea,4
cognatus,4
consisto,4
forte,4
uenter,4
lapis,4
fortuitus,4
ualidus,4
umbra,4
appeto,4
comperio,4
corruptor,4
terreo,4
insequor,4
subtraho,4
paratus,4
somnium,4
circumuenio,4
urgeo,4
assidue,4
sollicitudo,4
peregrinatio,4
amabilis,4
exagito,4
flamma,4
concutio,4
discurro,4
terminus,4
exulo,4
argumentatio,4
foris,4
habito,4
lepidus,4
exspiro,4
coheres,4
circumspicio,4
riualis,4
assero,4
clemens,4
exemplar,4
imperatum,4
paenitentia,4
escendo,4
concipio,4
garrulitas,4
conuello,4
onerosus,4
obsequor,4
ardesco,4
atticus,4
commissum,4
infamia,4
instituo,4
tirocinium,4
obscurus,4
impune,4
excerpo,4
raro,4
commodus,4
diligentia,4
uelocitas,4
iugum,4
receptus,4
risus,4
nouem,4
medicina,4
crucifigo,4
nequam,4
furcifer,4
censeo,4
copia,4
eximo,4
contradictio,4
aduersum,4
probatio,4
exonero,4
consecro,4
tener,4
lucrum,4
fundus,4
defleo,4
regnum,4
inuictus,4
serpens,4
impotentia,4
ager,4
nemus,4
spatium,4
ianua,4
sponsio,4
circumscriptio,4
paelex,4
demum,4
rea,4
turdus,4
attineo,4
asinus,4
ratis,4
armo,4
uerres,4
excogito,4
renuntio,4
medicamentum,4
equester,4
pasco,4
industria,4
comparatio,4
quinquennis,4
laudatio,4
suffigo,4
decerno,4
repulsus,4
dispono,4
tribunal,4
clementia,4
tullius,4
artifex,4
decollo,4
langueo,4
horatius,4
noxius,4
cano,4
natio,4
manlius,4
tumulus,4
oblino,4
monstrum,4
obliuio,4
crus,4
tabes,4
simultas,4
diruo,4
status,4
treceni,4
cornu,4
aeuum,4
sexaginta,4
promo,3
scruto,3
cunctus,3
inspecto,3
iniquitas,3
retro,3
prae,3
luxus,3
malignus,3
canto,3
excolo,3
emollio,3
erratum,3
marcus,3
priuatim,3
dedico,3
exsto,3
colonia,3
uulgo,3
que,3
caluus,3
dictio,3
uehemens,3
lusus,3
resoluo,3
agrestis,3
retraho,3
uigor,3
hilaritas,3
robur,3
dispenso,3
quies,3
perturbo,3
dissipo,3
affigo,3
obstipesco,3
operosus,3
urbanus,3
difficulter,3
fundamentum,3
subtexo,3
recta,3
surrepo,3
admodum,3
accepta,3
parcus,3
crepido,3
proueho,3
carthago,3
mutatio,3
alleuo,3
laetitia,3
cognatio,3
attingo,3
excusatio,3
praeripio,3
quo,3
offensus,3
obtorpesco,3
religio,3
aggrauo,3
macies,3
efficaciter,3
epula,3
fugo,3
consummo,3
uexo,3
colluctor,3
sanctus,3
hercule,3
constitutum,3
hactenus,3
concupio,3
miseror,3
clausum,3
constantia,3
amplexus,3
respectus,3
libidinosus,3
irrito,3
praecipue,3
uoluto,3
puteo,3
sane,3
adiutorium,3
prolabor,3
adoro,3
succumbo,3
species,3
uirilis,3
praepono,3
timidus,3
