,count
perpetior,2
medium,2
secedo,2
uectigalis,2
nonne,2
emorior,2
etenim,2
exstruo,2
continuo,2
lar,2
spolium,2
propono,2
sacerdotium,2
unusquisque,2
complus,2
iurandum,2
dictito,2
cooperio,2
uanitas,2
glorior,2
aestuo,2
mutuus,2
ascisco,2
instrumentum,2
discerno,2
perpello,2
sentio,2
molior,2
saluto,2
confodio,2
ianua,2
kalendae,2
prodigium,2
triumpho,2
permissus,2
sestertius,2
ducenti,2
diuturnus,2
expurgo,2
siue,2
seruo,2
inquam,2
testor,2
uiolentia,2
faenerator,2
patrimonium,2
aer,2
iniquitas,2
quonam,2
infra,2
concito,2
soluo,2
filia,2
insigne,2
iudico,2
fraus,2
tabes,2
damnum,2
diues,2
proscribo,2
tribunicius,2
crimino,2
pollicitor,2
tenere,2
floreo,2
placidus,2
nouo,2
requiro,2
forus,2
exitus,2
effugio,2
patrocinium,2
inconsultus,2
duodecim,2
prolato,2
langueo,2
celeritas,2
repudio,2
constitutum,2
pons,2
cito,2
frequentia,2
introduco,2
tribus,2
perlego,2
incensus,2
singillatim,2
opifex,2
grex,2
impunitus,2
nefarius,2
occasio,2
approbo,2
iracundia,2
irascor,2
seuerus,2
superuacaneus,2
dissoluo,2
uerber,2
porcius,2
uerbero,2
merito,2
educo,2
publico,2
uarie,2
focus,2
capesso,2
questus,2
pendo,2
fortitudo,2
inferus,2
iustus,2
mollitia,2
iterum,2
caeparius,2
sinus,2
attendo,2
consto,2
praetereo,2
seueritas,2
perfugium,2
odor,2
laqueus,2
gula,2
exitium,2
aequaliter,2
quartus,2
sudis,2
abduco,2
perfugio,2
aduocata,2
angustia,2
frons,2
artus,2
subduco,2
ueteranus,2
acriter,2
succurro,2
saucius,2
concido,2
incruentus,2
grassor,2
pessum,2
datus,2
periculosus,2
senesco,2
incorruptus,2
claritudo,2
importunus,2
latrocinium,2
praetura,2
receptus,2
permaneo,2
concubina,2
cursus,2
fera,2
deleo,2
reuertor,2
adopto,2
testamentum,2
heres,2
coram,2
nouissime,2
dextra,2
enitor,2
discepto,2
maternus,2
oportet,2
perficio,2
occurso,2
diuulgo,2
fauor,2
ambio,2
contemptus,2
secundum,2
inops,2
eicio,2
pestis,2
effero,2
diligens,2
infelix,2
priuo,2
spectaculum,2
infero,2
antefero,2
accurate,2
incola,2
frux,2
fertilis,2
senectus,2
ferinus,2
palo,2
passim,2
transueho,2
conubium,2
mapalia,2
ardor,2
ora,2
pollicitatio,2
contumeliosus,2
aperte,2
lumen,2
coeptum,2
oppugnatio,2
insidior,2
defensor,2
munitio,2
mensis,2
dehortor,2
expertus,2
deprecor,2
obsecro,2
suadeo,2
ingressus,2
abstraho,2
imperatum,2
pondus,2
sollicitus,2
subuerto,2
dubitatio,2
secessio,2
impune,2
pudet,2
dominus,2
oboedio,2
inuictus,2
impunis,2
sollicitudo,2
segnis,2
improbus,2
interpono,2
impudentia,2
quinquaginta,2
expeditio,2
hiems,2
imperitia,2
subdole,2
supplico,2
saltuosus,2
bellicus,2
aspere,2
quoad,2
affatim,2
aestiuus,2
lixa,2
palor,2
panis,2
cotidie,2
conatus,2
propulso,2
absens,2
comporto,2
impense,2
illectus,2
proditio,2
ferme,2
uiginti,2
immensus,2
harenosus,2
arbustum,2
pedester,2
rudis,2
consero,2
degredior,2
uirgultum,2
humilitas,2
commuto,2
praetergredior,2
infensus,2
deterreo,2
languidus,2
uesper,2
puluis,2
consisto,2
ramus,2
paene,2
admissum,2
collum,2
praedor,2
regredior,2
arx,2
succedo,2
scalae,2
iaculus,2
tormentum,2
emitto,2
locatum,2
congressus,2
significo,2
diffidentia,2
comminuo,2
optime,2
mirabilis,2
uetustas,2
modicus,2
munditia,2
milito,2
affecto,2
laxus,2
seditiosus,2
scutum,2
claudo,2
aegritudo,2
suspectus,2
curator,2
epistula,2
